UMAP-1,UMAP-2,Theme #,Theme,Snippet
4.7989182,1.7256722,4,Feet,WE WERE TALKING TO ZLC ON 126.85 AFTER ABOUT 20-30 MINS WE NOTICED THAT WE COULD HEAR OTHER Aircraft XMISSIONS BUT COULD…
3.2163475,2.5693803,4,Feet,THE Flight ATTENDANT PERFORMED IN A VERY PROFESSIONAL WAY. ONLY 2 Passenger REFUSED TO GET BACK ON THE Flight. BUT WHAT …
3.433693,2.2527757,4,Feet,AS Flight ATTENDANTS PREPARED TO START MEAL SVC; SEVERAL CALL LIGHTS STARTED GOING OFF IN THE ROWS FORWARD OF ROW 3R. I …
2.9092937,5.139027,2,Equipment List,Aircraft WAS DISPATCHED WITH AUTOBRAKES Inoperative. THE First Officer  Heading HDG(S) CONSULTED THE Minimum Equipment L…
4.11643,5.5720506,4,Feet,Aircraft WAS RELEASED FROM Check WITH A POSSIBLE VIOLATION OF OUR MANUAL; 5-4-2 PAGE 2. WE RELEASED THE Aircraft BEFORE …
5.436236,5.6011243,4,Feet,DURING THE NIGHT OF JUN/XA/00; I WAS ASSIGNED AN 'A' Check ON Aircraft XYZ. PART OF MY DUTIES WAS TO GREASE THE MAIN LND…
2.8547025,5.1706038,2,Equipment List,WE FLEW FROM <Airport  (Domestic)>; US; TO MSP WITH A BOXED Minimum Equipment List ITEM NOT ON THE RELEASE. WE WERE BUSY…
3.443785,2.3231862,4,Feet,"AS I WAS SETTING UP BEVERAGE CART FOR THE AISLE Flight ATTENDANTS; THE AIRPLANE JOLTED TO THE R; THROWING ME OFF (S,ED. …"
4.8360877,4.2199497,4,Feet,"WHEN WE ARRIVED AT THE GATE; (S,ED SVCING OF OUR Aircraft WAS DELAYED BECAUSE ARPT Aircraft REFUELERS WERE UNDERSTAFFED.…"
0.8823494,3.40809,3,Odor,"Auxiliary Power Unit AIR WAS Inoperative AND DEFERRED SO WE HAD TO USE A (S,ED PNEUMATIC AIR CART TO START #2 Engine AT …"
4.0328045,4.385099,4,Feet,I ARRIVED AT THE Aircraft ABOUT 30 MINS BEFORE DEP. I HAPPENED TO NOTICE THAT THE Flight BAG FLOOR BRACKET THAT IS JUST …
7.9734707,6.000614,4,Feet,ON VISUAL APCH TO RWY 28R (ASKED FOR RWY 28L) BRIEFED BOTH APCHS. CLRED FOR VISUAL TO RWY 28L. ENDED UP A LITTLE HIGH FO…
5.1565094,-0.88482124,4,Feet,WE WERE CLRED DIRECTLY TO WASHY Intersection TO INTERCEPT THE Localizer TO RWY 12L AND DSND TO 3000 Feet/Foot. I ENTERED…
4.4940677,-0.14094163,4,Feet,DUE TO NUMEROUS Significant Meteorological Traffic TARGETS ON VECTORED DEP; GIVEN SEVERAL ALTS DURING CLBOUT. WHEN GIVEN…
3.4048884,3.7925572,2,Equipment List,ON JUL/XA/00; Maintenance Control CALLED FOR A PLACARD FOR THE 4L Flight ATTENDANT JUMP SEAT LIFE VEST CONTAINER LATCH. …
8.258227,6.060158,4,Feet,AFTER LNDG AT DEN WE TAXIED TO THE DESIGNATED RAMP FOR PARKING. WE WERE MARSHALLED TO A FINAL STOP. THE PARKING BRAKE WA…
4.7347665,5.0627513,2,Equipment List,DURING PREFLT OF OUR Aircraft FOR Flight; AN Federal Aviation Administration ASI WAS RIDING OUR JUMP SEAT DISCOVERED AN …
4.860325,1.295418,4,Feet,TAXIING Aircraft FROM CARGO TO RWY 21C; I MISTAKENLY TURNED R ON TXWY M; INSTEAD OF L TO GET TO RWY. (WENT TOWARDS RWY 3…
6.485854,5.3532963,4,Feet,ON SEP/XA/00 AT XA00; I WAS ASSIGNED TO ASSIST ON AN Aircraft THAT WAS TO BE INTRODUCED INTO SVC. MY SHIFT BEGINS AT XA3…
3.7274907,0.34697384,4,Feet,WHILE CRUISING AT FL330; THE Captain'S SLIDING WINDOW DEVELOPED A CRACK ON THE UPPER EDGE OF WINDOW. WE ADVISED OUR AIRL…
3.0164976,6.2882214,4,Feet,"WE WERE FERRYING A NEW Aircraft FROM Maintenance TO PHL TO PUT INTO SVC. UPON Arrival, Arrive AT THE GATE; I GOT UP AND …"
3.8721151,6.9961925,2,Equipment List,WE RECEIVED A LAST MIN Minimum Equipment List PERTAINING TO THE WING FUELING PANEL GAUGE. A KNOWN QUANTITY OF FUEL WAS P…
4.326914,-0.20414819,4,Feet,CLRED TO CROSS HNK AT FL280. SET FL280 ON Flight Control UNIT AND CONFIRMED ENTRY ON Flight Control UNIT AND PRIMARY Fli…
6.95441,5.068675,1,Engine,ON AUG/XA/00 DURING PERFORMING 'A' Check EXTERIOR ITEM 5A; I FAILED TO DETECT THAT NOSE GEAR BRAKE PADS WERE MISSING.…
4.4903555,4.8539534,2,Equipment List,SINCE FEB/XA/00 THE COMPANY HAS INSTRUCTED ME TO COMPLETE THE CREW CHIEF WORK TURNOVER RPT AT THE END OF THE SHIFT. THER…
4.625645,-1.7098824,4,Feet,ON DEP FROM RENO RWY 16R WAGGE ONE LLC TRANSITION; WE WERE PROCEEDING VIA A MANAGED FMS DEP. HOWEVER; THE Captain MISTAK…
2.756947,5.11507,2,Equipment List,ON AUG/FRI/00; I WAS ASSIGNED Aircraft XYZ TO COMPLETE TROUBLESHOOTING AND REPAIRS TO THE INFLT WHEEL BRAKING System VER…
5.121161,-1.857837,4,Feet,WE PROGRAMMED OUR Flight MGMNT COMPUTER FOR OUR CLRED Route  Takeoff TKOF(S) INCLUDING THE Standard Instrument Departure…
5.2646246,1.2627891,4,Feet,ON FIRST Flight OF THE DAY IAD-BDL Maximum Automatic-BRAKING LIGHT AND System VERT(LY) Vertical WORKED NORMAL. ON SECOND…
4.791905,-2.2790692,2,Equipment List,DURING PUSHBACK; A HIGH WORKLOAD ENVIRONMENT; RECEIVED MESSAGE IN MCDU SCRATCH PAD 'SET OFFSIDE RANGE/MODE.' INADVERTENT…
4.4502964,-0.28772858,4,Feet,WE WERE ON ASSIGNED Heading 270 DEGS; CLBING SLOWLY TO 13000 Feet/Foot WHILE ACCELERATING. TYPICAL SLOPPY A320 AUTOPLT A…
5.342997,3.8424134,4,Feet,DURING PREFLT; First Officer  Heading HDG(S) FOUND UNUSUAL Hydraulic INDICATION ON System VERT(LY) Vertical (Hydraulic) …
3.8947937,7.596224,4,Feet,CLBING THROUGH 10000 Feet/Foot Association Mean Sea Level; OUR FIRST Flight ATTENDANT CAME INTO THE COCKPIT. SHE TOLD US…
5.0999856,-0.47669816,4,Feet,THIS APPEARS TO HAVE BEEN SOME SORT OF DATABASE OR COMPUTER PROCESSING MALFUNCTION. WE INITIALLY LOADED RWY 34 AS THE AP…
4.4012594,-0.6128486,4,Feet,"ON BEARR 4 Arrival, Arrive TO SLC LNDG RWY 34R. AFTER PASSING BEARR; Aircraft TRACKED TOWARD OGD VERSUS DYANN. Controlle…"
4.316658,4.980008,2,Equipment List,CONCERN: WERE WE LEGAL AS A LINE CREW TO ACCEPT A DISPATCHED AIRPLANE WITH A FERRY PERMIT WITHOUT SPECIAL CREW QUALIFICA…
4.372533,-0.22929047,4,Feet,Initial Operating Experience Flight. NEW COPLT WITH LESS THAN 8 HRS IN TYPE. WAS HAVING TROUBLE MAINTAINING ALT. Aircraf…
5.432758,5.4467826,2,Equipment List,IT HAS BEEN BROUGHT TO MY ATTN THAT THE Maintenance Manager AT <Airport  (Domestic)> HAS BEEN IMPROPERLY SIGNING OFF ITE…
4.786636,-0.2903711,4,Feet,THE Captain WAS THE Pilot Flying. ONCE WE LEVELED OFF AT FL350; AFTER CLBING FROM FL310; THE Aircraft ENGS WERE APCHING …
0.5579305,3.8934417,3,Odor,I PLACARDED Auxiliary Power Unit LOW FUEL PRESSURE LIGHT Inoperative PER Minimum Equipment List 49-X. TECHNICIAN DID NOT…
2.9429433,6.369082,4,Feet,"PRESSURIZATION ISSUE. AT GATE Arrival, Arrive ON ABOVE MENTIONED Flight; WHEN THE DOOR WAS OPENED; FELT A SMALL PRESSURE…"
4.667038,-0.3354131,4,Feet,CLBING THROUGH FL295; WE EXPERIENCED A LOSS OF THE AUTOTHROTTLE System VERT(LY) Vertical; THE AUTOPLT; BOTH Flight DIREC…
4.3169556,-0.2186407,4,Feet,"WE WERE DSNDING INTO SEA ON THE CHINS 2 Arrival, Arrive. WHEN AND AFTER MUCH VECTORING FOR Significant Meteorological Tr…"
4.671636,-1.718753,4,Feet,FLEW Aircraft #X (AN A319) FROM MSP (Flight #ABC) ON MAR/THU/01 WITH A POSSIBLE EXPIRED DATABASE ON Aircraft. DATABASE W…
6.8405504,-1.422635,4,Feet,Aircraft ARRIVED WITH A LATCHED FCU-2 FAILURE. A BITE TEST WAS ACCOMPLISHED AND FOUND THAT Flight MGMNT AUGMENTATION COM…
4.4577746,4.5992923,2,Equipment List,PLACED A WRITE-UP ON A POSSIBLE LOOSE RIVIT ON THE L-HAND COWL. International Civil Aviation Mechanic WAS NOT SURE Inter…
2.9327602,5.0942235,2,Equipment List,AFTER Engine START; WE RECEIVED MESSAGE 'BRAKING STEERING Control UNIT #1 FAULT.' Captain WAS IN A HURRY AND STATED 'Int…
6.2902436,3.9826279,4,Feet,THIS A320 HAS HAD THE TCASII System VERT(LY) Vertical REPEATEDLY WRITTEN UP 10 DIFFERENT INCIDENTS. IT ARRIVED Air Carri…
3.5829065,4.5169225,2,Equipment List,UPON ARRIVING AT Aircraft FOR FIRST LEG OF THE DAY TO LAX; AFTER CREW INTRODUCTIONS; THE #1 Flight ATTENDANT AND MYSELF …
4.93051,1.3709645,4,Feet,WE WERE LEAVING PHL :24 LATE; I HAD BEEN TO PHL ONCE IN THE LAST TWO YEARS. OUT PUSHBACK AND ENGINE START WERE 'NORMAL.'…
3.4904468,6.2312155,4,Feet,LANDED Aircraft IN DCA. AT GATE; NOTICED L OVERWING EXIT 'SLIDES ARMED' LIGHT NOT ILLUMINATED (OVERWINGS ARE ALWAYS ARME…
4.904781,-2.2877603,4,Feet,WE HAD FLOWN THE Aircraft 2 LEGS WITHOUT ANY PROBS PRIOR TO THIS LEG. DURING PROGRAMMING OF THE Flight Management Guidan…
5.3224645,-1.7771233,4,Feet,"ON DEP; WE LOST ALL (S,ED BASED Navigate, Navigation  (S,ING) CAPABILITIES. IT IS POSSIBLE THAT WE LOST THIS Equipment P…"
2.8549378,5.1348596,2,Equipment List,PREVIOUS Flight ARRIVED FROM <Airport  (Domestic)> WITH AN Minimum Equipment List SIGNED OFF. THIS Minimum Equipment Lis…
5.280759,-0.8614336,4,Feet,DEP Controller ISSUED A HEADING CHANGE WITH OUR FMS DEP FROM PHX. HEADING SELECTED AND Flight Mode Annunciator ANNUNCIAT…
4.323047,4.6232395,3,Odor,GATE AGENT IN <Airport  (Domestic)> SAW SMALL DENT BEHIND MAIN CABIN DOOR. CALLED CONTRACT Maintenance. CONTRACT Mainten…
4.428803,-0.07009671,4,Feet,I WAS THE AIRBUS A320 First Officer  Heading HDG(S); PNF ON A Flight FROM PHX TO SAN. WE WERE DSNDING INTO THE SAN DIEGO…
4.828333,5.894414,4,Feet,THE SAGA CONTINUES: Air Carrier Service X Flight REQUESTED A PUSH Clearance VIA DATA LINK (COMMERCIAL RADIO). REQUESTED …
5.3398485,-1.0638791,4,Feet,ON RIGHT BASE TO RWY 24R AT LAX; APCH CTRL ASKED US TO RPT 2 PLANES IN SIGHT. I HAD 1; BUT NOT BOTH; RESPONDED TO First …
4.2933555,-0.2195712,4,Feet,DEPARTING LAS RWY 25R; Pre Departure Clearance INDICATED MEAD 2; MAINTAIN 7000 Feet/Foot; EXPECT 15000 Feet/Foot 2 MINS …
0.60905474,3.7535446,3,Odor,THE Aircraft Auxiliary Power Unit AIR WAS PLACARDED Inoperative. WHILE TAXIING IN; WE INFORMED RAMP WE WOULD NEED AIR PR…
3.5779557,4.7034073,2,Equipment List,Aircraft ARRIVED AT GATE. I ACCOMPLISHED A GENERAL WALK AROUND; CHKED THE LOGBOOK AND FOUND NO DISCREPANCIES. THEN CHKED…
4.286008,-0.15031178,4,Feet,WE WERE CLRED THE PARADISE 4 ARRIVAL (PDZ.PDZ4). ON ING) Descent; I VERIFIED WITH MY First Officer  Heading HDG(S) THE C…
6.0773816,0.97314787,4,Feet,OPERATING AS Pilot In Command ON Air Carrier Service Flight XX LAS-<Airport  (Domestic)>. DURING INITIAL ING) Descent TO…
6.1725116,2.5933285,1,Engine,PICKED UP A320 Aircraft X FOR Flight ABCD AT XA00. SAW Maintenance LOG THAT Aircraft HAD DIVERTED TO JFK DUE Engine FAIL…
5.073887,1.5233248,4,Feet,WE DEPARTED THE GATE Approximately 45 MINS LATE WITH THE Automatic Communications Addressing & Reporting System DEFERRED…
5.1444707,-0.47769293,4,Feet,"ON Arrival, Arrive INTO JFK AFTER FLYING ALL NIGHT ON A RED-EYE Flight FROM JFK; WE WERE BEING VECTORED THE VOR RWY 4R A…"
4.283878,5.0145035,2,Equipment List,I AM A Maintenance Controller STATIONED IN <Airport  (Domestic)> ON DUTY AUG/XA/01; XA30 HRS. UPON GETTING A CALL FROM <…
4.150968,4.902498,4,Feet,"DEPARTED PHL WITH INCORRECT LOGBOOK ON BOARD. ANOTHER Aircraft ON (S,ED WAS RECEIVING OVERNIGHT Maintenance; AND LOGBOOK…"
3.7616723,4.419331,4,Feet,I WAS THE First Officer  Heading HDG(S) ON THIS Flight. I NOTICED THE Captain CHKING THE LOGBOOK FOR SOME TIME AND ASSUM…
4.17775,5.0239105,2,Equipment List,ON OCT/THU/01 Maintenance IN <Airport (Foreign)> FOUND DETERIORATION OF THE SEALS ON THE L-HAND AND R-HAND WING; #3 AND …
6.317116,4.079284,4,Feet,AFTER LNDG; AS WE WERE TAXIING Clear OF THE RWY; THE COPLT INADVERTENTLY SELECTED Maximum AUTOBRAKE; AND THE Aircraft CA…
4.966948,-1.5508002,4,Feet,THE SJC8.MOONY DEP Standard Instrument Departure AT SJC REQUIRES AN IMMEDIATE R TURN AT 1.8 Distance Measuring Equipment…
4.263046,-0.5718157,4,Feet,"THE SAN DIEGO ARPT'S VENERABLE BARET 4 Arrival, Arrive Standard Terminal Arrival Route HAS BEEN AROUND FOR MANY YRS. I'V…"
4.3916626,3.61692,4,Feet,WHILE COMPLETING THE TKOF PERFORMANCE FOR Flight FROM PHX TO <Airport  (Domestic)>; I NOTICED AN UNUSUALLY HIGH DIFFEREN…
4.3738394,3.6245756,2,Equipment List,WENT TO DISPATCH TO PICK UP Flight RELEASE. FOUND RELEASE FOR A PHX-PDX Flight (MY Route  Takeoff TKOF(S)). SIGNED RELEA…
2.8183584,5.0842857,2,Equipment List,Minimum Equipment List MISCUE. ON Flight FROM <Airport  (Domestic)> TO <Airport> ON JAN/WED/02; I FLUBBED AN Minimum Equ…
2.8229566,5.169674,2,Equipment List,DISPATCHED WITH A FOLLOW-UP REQUIREMENT ON THE Minimum Equipment List CONCERNING YELLOW Hydraulic RESERVOIR PRESSURE. LO…
6.420969,3.8811944,3,Odor,Aircraft ARRIVED AT GATE WITH LOGBOOK WRITE-UP OF ELECTRIC SMELL DURING TAXI IN TO GATE BEFORE Auxiliary Power Unit STAR…
4.708052,0.30121478,4,Feet,ON DOWNWIND FOR A SLAM DUNK VISUAL TO RWY 28R AT SFO; ASSIGNED AIRSPD WAS 220 KTS. TURNED BASE LEG AND TOLD TO LOOK FOR …
0.34906444,3.7419436,3,Odor,Aircraft X'S Auxiliary Power Unit WAS REPLACED ON LATE NIGHT SHIFT AND I TOOK A TURNOVER ON JAN/SUN/02. THE Auxiliary Po…
7.9722652,-0.047442302,4,Feet,WE PLANNED A FLAPS 2 DEG TKOF AND HAD A #2 Engine START MALFUNCTION. TALKED TO Maintenance AND SOLVED PROB. ON TAXI OUT;…
4.3171587,4.170936,4,Feet,VOLUME 3 (A320 Aircraft OPERATING MANUAL) WHICH INCLUDES LIMITATIONS; PROCS (NORMAL; NON-NORMAL); EMER PROCS; ETC; FOUND…
2.4780087,2.1742618,4,Feet,AFTER TKOF AS WE WERE CLBING; A VERY LOUD NOISE WAS COMING OUT OF MY DOOR AREA. IT SOUNDED LIKE AIR/RUMBLING NOISE; SO I…
2.0050406,4.732185,2,Equipment List,RESET CIRCUIT BREAKER AS PER Maintenance Control. LATER FOUND OUT AS PER OUR FOM OPS REVISION THAT IT WAS NOT ACCEPTABLE…
4.2125893,5.119017,2,Equipment List,I WAS INFORMED BY PHONE ON FEB/MON/02 BY SENIOR Check AIRMAN THAT WE HAD FLOWN 1 LEG 2 WKS AGO WITH AN AIRWORTHINESS REL…
7.853681,0.35707203,2,Equipment List,DURING SLAT EXTENSION; A FUEL PANEL DOOR OPENED. DURING SLAT RETRACTION; IT WAS JAMMED CAUSING DAMAGE.…
4.757237,0.082842745,4,Feet,GOT A Significant Meteorological Traffic ALERT FROM TCASII FOLLOWED IMMEDIATELY BY Resolution Advisory DSND COMMAND. GEN…
4.053248,5.1558037,2,Equipment List,ON FEB/FRI/02 I WAS ASSIGNED TO SHIP X. I NOTICED AN Inoperative ON THE Captain'S INST PANEL. ON FURTHER INVESTIGATION; …
4.280263,-0.1372111,4,Feet,WHILE ON Air Traffic Control Flight PLAN; WE TRIED TO CALL CURACAO RADIO WHILE En Route TO AUA. WE TRIED SEVERAL TIMES T…
4.328971,-0.3220161,4,Feet,Altitude Deviation: LEVEL AT (I THINK) FL240. ZLA CLRED US TO DSND TO 13000 Feet/Foot BY DAWNA ON KAYOH 4 TO SNA. INSTEA…
4.2398233,5.5925097,2,Equipment List,WORKED PART OF ENGINEERING ORDER XXX -- INSTALL IMPROVED SLIDING WINDOW SHADE. STEPS HAVE YOU REMOVE WINDOW SHROUD TO CH…
3.026696,5.0769696,2,Equipment List,Flight ATTENDANT WRITE-UP: ROW XXA/B/C CALL LIGHT WILL NOT STOP CHIMING. I CALLED Maintenance Control AND TOLD HIM THAT …
4.921412,5.8856506,4,Feet,FOUND #2 BRAKE ASSEMBLY WORN TO LIMITS ON OVERNIGHT Maintenance. REMOVED BRAKE PART NUMBER Air Carrier Service X XXXXX. …
4.184615,-0.102590404,4,Feet,PASSING 10000 Feet/Foot ON DEP; Marker MESSAGE SHOWING FORWARD CARGO DOOR OPEN. ELECTED TO RETURN TO DEN. GIVEN ING) Des…
6.126153,3.8058307,4,Feet,FIRST Flight OF DAY FOR THIS Aircraft. BEGAN PUSHBACK FROM GATE FOR Flight TO <Airport>. #2 Engine STARTED NORMALLY AND …
2.1966498,3.0393026,2,Equipment List,AS A LEAD International Civil Aviation Mechanic AT A LINE STATION; I USUALLY Situation AT A DESK AND OPERATE THE COMPUTE…
5.688696,-2.1618989,4,Feet,"AT Approximately 95 KTS; WE RECEIVED A 'Navigate, Navigation  (S,ING)/Global Positioning System Position DISAGREEMENT' O…"
5.537531,0.01043871,4,Feet,ON APR/MON/02; I WAS FLYING AN AIRBUS 319 Aircraft; FROM ROC TO PHL. APCHING THE PHL AREA; MY First Officer  Heading HDG…
4.4963307,4.680203,2,Equipment List,I WAS WORKING Aircraft X Extended Range Twin Operations SVC Check ON A THROUGH Flight. I WAS ALSO TO REPLACE LAVATORY L5…
5.541747,1.685162,4,Feet,ON TAKING RWY; ADVANCING AND ACTIVATING AUTOTHROTTLES; Aircraft BEGAN TO VEER TO R DUE TO ASYMMETRICAL THRUST. AS I CORR…
4.506516,5.330605,4,Feet,First Officer  Heading HDG(S) NOTICED BRAKE WEAR INDICATOR PIN MISSING ON 1 WHEEL SET. I WROTE THIS UP AND CALLED MM. MM…
5.6238832,1.3518203,4,Feet,DEPARTED PIT En Route TO BWI WITH AN Federal Aviation Administration Maintenance SAFETY INSPECTOR ON MY JUMP SEAT AS AN …
2.2792606,1.8286903,3,Odor,RETURN TO FIELD DUE TO BURNT ELECTRICAL ODOR IN COCKPIT. ON TKOF; AFTER INITIAL Administration Power REDUCTION; HEARD A …
5.2395153,5.3840017,2,Equipment List,JOB CARD 2602 ISSUED BY PLANNING. DROPPED DEAD IN 4 HRS. CALLS FOR BRIGHTNESS MEASUREMENT OF DISPLAY UNITS USING A LUMIN…
7.9509907,0.006865272,4,Feet,ON FINAL RWY 9R AT ORD; FLAPS STUCK ABOUT 10-12 DEGS. SLATS WERE ALL EXTENDED. WE NOTICED THEM STICKING AROUND 1000 Feet…
3.202764,1.9077163,4,Feet,AT FL310; RECEIVED Marker (System VERT(LY) Vertical) WARNING OF Engine FIRE; BUT WARNING WAS ONLY PARTIAL AND INCOMPLETE…
4.2817554,5.131019,2,Equipment List,ON AUG/TUE/02; Aircraft ARRIVED AT MY ASSIGNED GATE. MY SUPVR; A International Civil Aviation Mechanic AND HIS SUPVR WHO…
4.752959,2.9484372,4,Feet,WHILE FLYING FOR AN Air Carrier Service; I WAS TEACHING AN Initial Operating Experience STUDENT. WE WERE TRYING TO TEST …
4.845311,1.5606172,4,Feet,APCHING LAS; THE First Officer  Heading HDG(S) LEFT Air Route Traffic Control Center FREQ TO ME WHILE HE WENT TO GET THE…
4.9911833,-0.28263628,4,Feet,WE WERE IN AN AIRBUS 321 APCHING MCO FROM THE N. THE FMS WAS PROGRAMMED AND PLTS BRIEFED FOR AN Compass Locator At  Oute…
2.6510036,5.0447383,2,Equipment List,MY Aircraft WAS TAKEN AWAY ABOUT 30 MINS PRIOR TO DEP AND I WAS GIVEN ANOTHER WHICH HAD BOTH YAW DAMPERS Inoperative AND…
1.5294676,2.109032,3,Odor,IN CRUISE Flight ATTENDANT CALLED TO INFORM US THAT A PREGNANT WOMAN WAS INCOHERENT; BEING GIVEN OXYGEN; AND THAT A CALL…
2.4575958,2.2004685,4,Feet,DURING TAXI OUT; Passenger THOUGHT SHE HEARD ABNORMAL NOISE. WE WERE #2 FOR TKOF. AFTER CONSULTATION WITH Flight ATTENDA…
3.0719752,2.5194652,4,Feet,A FEW MOMENTS AFTER TKOF; Flight ATTENDANT #1 PURSER CALLED US ON THE INTERPHONE TO TELL US THAT SHE THOUGHT SOMETHING W…
5.301458,1.0937223,4,Feet,"LNDG RWY 4R; FLAP 3 DEGS. Arrival, Arrive PLANNED NO Automatic BRAKES FOR LIGHT WT. Maximum Automatic BRAKES ACTIVATED A…"
3.0820267,6.379281,2,Equipment List,"AN EMER ESCAPE SLIDE INADVERTENTLY DETACHED FROM AFT L SVC DOOR UPON Arrival, Arrive IN GRAND CAYMAN (MWCR). OUR COMPANY…"
4.959191,-0.30450955,4,Feet,DURING CRUISE; ENTERED MOUNTAIN WAVE AND WIND CHANGE WITH LIGHT Turbulence. SPD INCREASED FROM 260 Knots Indicated Airsp…
3.8880293,5.0755134,2,Equipment List,WHILE REVIEWING THE Maintenance RELEASE BEFORE DEP; SPOKE TO THE RADIO AND ELECTRIC Maintenance ABOUT DEFERRING THE #3 A…
2.9368238,5.2376714,2,Equipment List,WHILE WORKING THE Flight PLAN FOR Air Carrier Service Flight #XXXX. Aircraft HAD AN Minimum Equipment List THAT REQUIRED…
6.904881,-1.4139729,4,Feet,THIS Aircraft WAS TURNED OVER FROM THIRD SHIFT FOR AN ITEM FOUND DURING A DAILY Check THE NIGHT BEFORE. THE ITEM WAS A B…
4.459905,4.8821793,2,Equipment List,THE NIGHT OF AUG/SAT/02; I WAS ASSIGNED TO WORK Aircraft NOSE NUMBER X. IT HAD RAINED EARLIER THAT NIGHT AND THERE WAS A…
4.663909,-0.15393098,4,Feet,ON APCH TO SFO; VISUAL CONDITIONS; I LEVELED AT 5000 Feet/Foot AND REDUCED SPD WITH THE INTENT OF SPDING UP TO THE ASSIG…
4.5240417,5.375093,4,Feet,I AM A Captain WITH Air Carrier Service X AND WE ARE CURRENTLY CHANGING THE FMS TO A NEW TYPE. THE TRANSITION IS BEING D…
4.8062754,-0.2614284,4,Feet,WITH AUTOPLT ENGAGED AT FL310 AND DEVIATING AROUND BUILDUPS; I REACHED UP TO SELECT WINDS ON THE IRS DISPLAY; AND MAY HA…
6.8383327,-1.3782389,2,Equipment List,I BELIEVED THAT BY RELEASING THE Aircraft FOR A PS/0912 (ROUTINE OVERNIGHT Check) WOULD QUALIFY THAT THE FCF (FUNCTIONAL…
3.240465,5.714415,2,Equipment List,APPROVED AN OVERHEAD BIN TO BE Inoperative WHICH CONTAINED A FIRST AID KIT. SAW DEFERRAL ON KIT AND ASSIGNED ITEM TO BE …
5.2579775,-0.59141797,4,Feet,VECTORED FOR Compass Locator At  Outer RWY 14L CGN. Air Traffic Control DID NOT GET US DOWN TO THE APPROPRIATE Glideslop…
5.147197,-0.5901109,4,Feet,LEVEL 3000 Feet/Foot; Localizer FOR THE Localizer; THE Glideslope (One Word) STILL NOT BROKEN FROM TOP. CLRED THE APCH; …
4.3919973,-0.2976875,4,Feet,WE WERE INBOUND TO ORD ON THE BRD3. IRK TRANSITION Standard Terminal Arrival Route. Captain WAS Pilot Flying. Flight TIM…
4.6302414,5.1201305,4,Feet,I WAS INFORMED BY MGMNT THAT LAYERING OF MATERIALS; KNOWN AS 'PIGGYBACKING'; WAS AN 'ILLEGAL' PROCESS. MY RESEARCH WAS P…
6.8989205,-1.418441,4,Feet,I WAS TEMPORARILY ASSIGNED TO THE AVIONICS DEPT FOR VACATION COVERAGE. I AM A Clear Air Turbulence  System III CERTIFIED…
5.6865563,1.1063906,4,Feet,"ON ING) Descent; GOING THROUGH Approximately 16000 Feet/Foot; BOTH MY PRIMARY Flight DISPLAY AND Navigate, Navigation  (…"
6.6460266,3.8270478,4,Feet,WHILE AT CRUISE FL350; WE GOT AN Marker FOR THE GREEN Hydraulic System VERT(LY) Vertical LOW LEVEL. THE Marker DISPLAY P…
4.244162,1.2995441,4,Feet,AT FL340; First Officer  Heading HDG(S) WINDSHIELD BEGAN ARCING AND CRACKED. WINDOW HEAT FAULT LIGHT ILLUMINATED. HEAT W…
5.564814,2.1408503,4,Feet,DURING THE TKOF ROLL; AT Approximately 100 Knots Indicated Airspeed; I NOTICED AN AMBER LIGHT IMMEDIATELY BELOW AND ASSO…
6.3521113,3.951201,4,Feet,I AM A System VERT(LY) Vertical Aircraft Maintenance Controller ON THE AIRBUS FLEET FOR X AIRLINES. I RECEIVED A CALL FR…
4.1669497,4.4639335,2,Equipment List,UPON ARRIVING AT Aircraft; GATE International Civil Aviation Mechanic WAS RE-DEFERRING THE #2 FUEL GAUGE. THERE WERE SEV…
3.552738,6.2218423,1,Engine,Aircraft RETURNED TO SVC ON FEB/THU/03 AT XA00Z. POST C-1 Check AT <Airport  (Domestic)>. I (THE QUALITY Check INSPECTOR…
6.1730943,2.0103638,1,Engine,ON TKOF FROM ORD; 'COMPRESSOR VANE' Marker CAME ON AT ABOUT 90 KTS AND STAYED ON UNTIL RIGHT AFTER TKOF. THEN Marker WEN…
4.095881,4.2938213,2,Equipment List,PREVIOUS Flight CREW WROTE UP First Officer  Heading HDG(S) 'ARPT' BUTTON. ASKED Intermediate Fix IT WAS OK Intermediate…
0.41752532,4.3124094,3,Odor,"AT XA59Z I RECEIVED A CALL FROM Maintenance Controller ASKING Intermediate Fix I COULD CONTACT Flight ABC ON THE (S,ED I…"
5.165658,-0.22288507,4,Feet,WE EXPERIENCED MODERATE CONTINUOUS Turbulence FROM FL250 TO THE SURFACE. IT WAS VERY DIFFICULT TO SEE THE PFD AND ND DUR…
4.42373,3.5052273,2,Equipment List,WE ARRIVED IN MTPP ABOUT 30 MINS LATE DUE TO Maintenance PROBS IN <Airport  (Domestic)>. Maintenance HAD PLACARDED OUR #…
3.3590355,1.5624607,4,Feet,IT WAS A HOT AND HUMID CANCUN DAY WHEN THE Aircraft HAD SEVERAL Minimum Equipment List'S DUE TO AN AVIONICS SMOKE Marker…
5.366417,0.13041794,4,Feet,JUST S OF OMAHA; WE WERE IN CONTINUOUS LIGHT CHOP AT FL350. WE OBSERVED THAT WE WERE JUST SKIMMING THE CLOUD TOPS AND RE…
